key,p_MA,p_MA_default,p_MA_default_fixed,p_MA_default_mer,p_MA_default_mer_fixed,p_MA_default_nonmer,p_MA_fixed,p_MA_mer,p_MA_mer_fixed,p_MA_nonmer,p_MS,p_MS_default,p_MS_default_fixed,p_MS_default_mer,p_MS_default_mer_fixed,p_MS_default_nonmer,p_MS_fixed,p_MS_mer,p_MS_mer_fixed,p_MS_nonmer,p_SA,p_SA_default,p_SA_default_fixed,p_SA_default_mer,p_SA_default_mer_fixed,p_SA_default_nonmer,p_SA_fixed,p_SA_mer,p_SA_mer_fixed,p_SA_nonmer,p_substrate,p_substrate_default,p_substrate_default_fixed,p_substrate_default_mer,p_substrate_default_mer_fixed,p_substrate_default_nonmer,p_substrate_fixed,p_substrate_mer,p_substrate_mer_fixed,p_substrate_nonmer,p_vacuum,p_vacuum_default,p_vacuum_default_fixed,p_vacuum_default_mer,p_vacuum_default_mer_fixed,p_vacuum_default_nonmer,p_vacuum_fixed,p_vacuum_mer,p_vacuum_mer_fixed,p_vacuum_nonmer,total_participation,total_participation_fixed
clockmon,1.3310897139798048e-06,1.3310897139798048e-06,2.5646000179689906e-05,8.77085775680728e-07,2.519199624139083e-05,4.540039382990768e-07,2.5646000179689906e-05,8.77085775680728e-07,2.519199624139083e-05,4.540039382990768e-07,7.797431299826122e-06,7.797431299826122e-06,1.583005317601222e-05,5.191836611280947e-06,1.3224458487467046e-05,2.6055946885451736e-06,1.583005317601222e-05,5.191836611280947e-06,1.3224458487467046e-05,2.6055946885451736e-06,5.5120089040792284e-05,5.5120089040792284e-05,4.630010288333878e-05,4.824440585797838e-05,3.942441970052487e-05,6.875683182813908e-06,4.630010288333878e-05,4.824440585797838e-05,3.942441970052487e-05,6.875683182813908e-06,0.9188184140398826,0.9188184140398826,0.9188718556504508,0.0799466595075403,0.08000010111810853,0.8388717545323423,0.9188718556504508,0.0799466595075403,0.08000010111810853,0.8388717545323423,0.08111733735006277,0.08111733735006277,0.08104036819331008,0.0075005268147403685,0.007423557657987676,0.0736168105353224,0.08104036819331008,0.0075005268147403685,0.007423557657987676,0.0736168105353224,1.0,0.9999999999999999
