key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44
clockmon_sensing_20.0_0_0_300.0_0_0,"[20.0, 0, 0, 300.0, 0, 0]",3.976592991127234e-14,9.311543922766003e-18,3.612441958277316e-15,1.788582192943442e-16,9.311543922766003e-18,5.810814085687941e-14,6.385542478488979e-16,1.870123791122233e-14,3.612441958277316e-15,6.385542478488979e-16,1.1487857687367485e-13,4.017422303323835e-14,1.788582192943442e-16,1.870123791122233e-14,4.017422303323835e-14,1.0728641491350668e-13
clockmon_sensing_20.0_0_0_48.0_0_0,"[20.0, 0, 0, 48.0, 0, 0]",3.975746625343488e-14,3.403962962049232e-18,3.612412808601005e-15,1.814726962522378e-16,3.403962962049232e-18,4.1292441934650165e-14,2.261941803325822e-16,5.112472094309976e-15,3.612412808601005e-15,2.261941803325822e-16,1.1509194847611686e-13,4.035266359207224e-14,1.814726962522378e-16,5.112472094309976e-15,4.035266359207224e-14,1.1439728105483404e-13
clockmon_sensing_20.0_0_0_76.0_0_0,"[20.0, 0, 0, 76.0, 0, 0]",3.976184836007563e-14,4.056042478853741e-18,3.612415149111301e-15,1.8116957509408472e-16,4.056042478853741e-18,4.301905671488664e-14,2.724126358514534e-16,6.638209602297868e-15,3.612415149111301e-15,2.724126358514534e-16,1.1507634269689867e-13,4.033224628525339e-14,1.8116957509408472e-16,6.638209602297868e-15,4.033224628525339e-14,1.1363645295676566e-13
clockmon_sensing_216.0_0_0_104.0_0_0,"[216.0, 0, 0, 104.0, 0, 0]",5.2283342857257465e-14,1.262756415336138e-17,1.423230306109816e-14,5.018508471173189e-16,1.262756415336138e-17,4.4813862364692074e-14,3.155078559200653e-16,8.161380096556364e-15,1.423230306109816e-14,3.155078559200653e-16,1.0960808577989996e-13,4.016731243462003e-14,5.018508471173189e-16,8.161380096556364e-15,4.016731243462003e-14,1.1268743054797269e-13
clockmon_sensing_216.0_0_0_132.0_0_0,"[216.0, 0, 0, 132.0, 0, 0]",5.229356541084157e-14,1.435502281171421e-17,1.423207582991009e-14,5.008034034081045e-16,1.435502281171421e-17,4.664314437037767e-14,3.612185909856295e-16,9.682145618359593e-15,1.423207582991009e-14,3.612185909856295e-16,1.0958550213570024e-13,4.014861224664134e-14,5.008034034081045e-16,9.682145618359593e-15,4.014861224664134e-14,1.1191316124218836e-13
clockmon_sensing_216.0_0_0_160.0_0_0,"[216.0, 0, 0, 160.0, 0, 0]",5.2280259839125876e-14,1.607408453487493e-17,1.423171090508781e-14,4.99793980029978e-16,1.607408453487493e-17,4.850476154070385e-14,4.071401378344707e-16,1.120500949709628e-14,1.423171090508781e-14,4.071401378344707e-16,1.0955542332821653e-13,4.012828142374848e-14,4.99793980029978e-16,1.120500949709628e-14,4.012828142374848e-14,1.1111842446576355e-13
clockmon_sensing_216.0_0_0_188.0_0_0,"[216.0, 0, 0, 188.0, 0, 0]",5.227445340958809e-14,1.788735235332034e-17,1.423618544549541e-14,4.994996149168497e-16,1.788735235332034e-17,5.037171818668893e-14,4.533260215247588e-16,1.272568049424107e-14,1.423618544549541e-14,4.533260215247588e-16,1.0961278258019106e-13,4.012971807375768e-14,4.994996149168497e-16,1.272568049424107e-14,4.012971807375768e-14,1.104090018200512e-13
clockmon_sensing_216.0_0_0_20.0_0_0,"[216.0, 0, 0, 20.0, 0, 0]",5.230012682074138e-14,7.344881572671671e-18,1.423223232407072e-14,5.040335656770542e-16,7.344881572671671e-18,3.9773680984114465e-14,1.795842754647543e-16,3.611083937544068e-15,1.423223232407072e-14,1.795842754647543e-16,1.0967798213732103e-13,4.023387704537909e-14,5.040335656770542e-16,3.611083937544068e-15,4.023387704537909e-14,1.1496511480088468e-13
clockmon_sensing_216.0_0_0_216.0_0_0,"[216.0, 0, 0, 216.0, 0, 0]",5.2269105788513565e-14,1.965896799331949e-17,1.423634702890396e-14,4.987945594351976e-16,1.965896799331949e-17,5.2268502237536563e-14,4.987557265309462e-16,1.423729856266061e-14,1.423634702890396e-14,4.987557265309462e-16,1.0958986468122735e-13,4.010940738286364e-14,4.987945594351976e-16,1.423729856266061e-14,4.010940738286364e-14,1.0960688076362186e-13
clockmon_sensing_216.0_0_0_244.0_0_0,"[216.0, 0, 0, 244.0, 0, 0]",5.2261105614957534e-14,2.13933855094746e-17,1.423152631017374e-14,4.97844253194328e-16,2.13933855094746e-17,5.416539535491628e-14,5.432846251845319e-16,1.57245917201527e-14,1.423152631017374e-14,5.432846251845319e-16,1.0946961559657102e-13,4.006528531952279e-14,4.97844253194328e-16,1.57245917201527e-14,4.006528531952279e-14,1.0871044841755847e-13
clockmon_sensing_216.0_0_0_272.0_0_0,"[216.0, 0, 0, 272.0, 0, 0]",5.226111741130997e-14,2.31110245010953e-17,1.423569233107647e-14,4.973496929038914e-16,2.31110245010953e-17,5.6107380925910024e-14,5.877837332938815e-16,1.72194608633032e-14,1.423569233107647e-14,5.877837332938815e-16,1.0953667533522898e-13,4.006908851390106e-14,4.973496929038914e-16,1.72194608633032e-14,4.006908851390106e-14,1.0799253376756876e-13
clockmon_sensing_216.0_0_0_300.0_0_0,"[216.0, 0, 0, 300.0, 0, 0]",5.2259454194349036e-14,2.482214101565608e-17,1.423545676837976e-14,4.966187998372111e-16,2.482214101565608e-17,5.806773139324734e-14,6.315500260362788e-16,1.8696578852049004e-14,1.423545676837976e-14,6.315500260362788e-16,1.0951052619373323e-13,4.004929748784753e-14,4.966187998372111e-16,1.8696578852049004e-14,4.004929748784753e-14,1.0720309742762716e-13
clockmon_sensing_216.0_0_0_48.0_0_0,"[216.0, 0, 0, 48.0, 0, 0]",5.227466266791835e-14,9.069510940800123e-18,1.423214789751541e-14,5.033621804328128e-16,9.069510940800123e-18,4.129252184784451e-14,2.235318115461449e-16,5.112576121958201e-15,1.423214789751541e-14,2.235318115461449e-16,1.096442064184084e-13,4.020932754068965e-14,5.033621804328128e-16,5.112576121958201e-15,4.020932754068965e-14,1.1423704756233833e-13
clockmon_sensing_216.0_0_0_76.0_0_0,"[216.0, 0, 0, 76.0, 0, 0]",5.2294099142833646e-14,1.079197514449806e-17,1.423167298508358e-14,5.021270906546501e-16,1.079197514449806e-17,4.302982248544873e-14,2.690602492115306e-16,6.638938607363169e-15,1.423167298508358e-14,2.690602492115306e-16,1.0962537390076523e-13,4.019108540375167e-14,5.021270906546501e-16,6.638938607363169e-15,4.019108540375167e-14,1.1348941579003231e-13
clockmon_sensing_244.0_0_0_104.0_0_0,"[244.0, 0, 0, 104.0, 0, 0]",5.4175131217356564e-14,1.364177161004301e-17,1.572643599725785e-14,5.462886227172287e-16,1.364177161004301e-17,4.4804220558716637e-14,3.148476559876587e-16,8.159274930252508e-15,1.572643599725785e-14,3.148476559876587e-16,1.087994851679927e-13,4.014680142201188e-14,5.462886227172287e-16,8.159274930252508e-15,4.014680142201188e-14,1.1265769769262471e-13
clockmon_sensing_244.0_0_0_132.0_0_0,"[244.0, 0, 0, 132.0, 0, 0]",5.417736834052881e-14,1.561870407461858e-17,1.572757752078468e-14,5.457072299149446e-16,1.561870407461858e-17,4.663083899285476e-14,3.608276875848787e-16,9.68149961175684e-15,1.572757752078468e-14,3.608276875848787e-16,1.0878138858780393e-13,4.0127641191365107e-14,5.457072299149446e-16,9.68149961175684e-15,4.0127641191365107e-14,1.118859270684251e-13
clockmon_sensing_244.0_0_0_160.0_0_0,"[244.0, 0, 0, 160.0, 0, 0]",5.417491048578348e-14,1.756987918299027e-17,1.572710793860448e-14,5.446886804701575e-16,1.756987918299027e-17,4.849615029880094e-14,4.066181597826083e-16,1.12034646637463e-14,1.572710793860448e-14,4.066181597826083e-16,1.0874954872194899e-13,4.010628517522123e-14,5.446886804701575e-16,1.12034646637463e-14,4.010628517522123e-14,1.1108149477937972e-13
clockmon_sensing_244.0_0_0_188.0_0_0,"[244.0, 0, 0, 188.0, 0, 0]",5.417013566229907e-14,1.948722873715054e-17,1.572630118297611e-14,5.438172018453244e-16,1.948722873715054e-17,5.03660103840624e-14,4.522005207432595e-16,1.272161174998835e-14,1.572630118297611e-14,4.522005207432595e-16,1.0872484257164469e-13,4.008565863129765e-14,5.438172018453244e-16,1.272161174998835e-14,4.008565863129765e-14,1.1028534830889898e-13
clockmon_sensing_244.0_0_0_20.0_0_0,"[244.0, 0, 0, 20.0, 0, 0]",5.418765214591403e-14,8.004995033011143e-18,1.57276237439588e-14,5.491253411047588e-16,8.004995033011143e-18,3.977011787809549e-14,1.792827068409802e-16,3.610967050322444e-15,1.57276237439588e-14,1.792827068409802e-16,1.0888181993565807e-13,4.021351576609667e-14,5.491253411047588e-16,3.610967050322444e-15,4.021351576609667e-14,1.1492985064111835e-13
clockmon_sensing_244.0_0_0_216.0_0_0,"[244.0, 0, 0, 216.0, 0, 0]",5.41695327504712e-14,2.137176138938921e-17,1.573147817981599e-14,5.432976998452594e-16,2.137176138938921e-17,5.226533449528956e-14,4.979357744705212e-16,1.423672384590834e-14,1.573147817981599e-14,4.979357744705212e-16,1.0879039458215233e-13,4.008856190117927e-14,5.432976998452594e-16,1.423672384590834e-14,4.008856190117927e-14,1.0957633547313195e-13
clockmon_sensing_244.0_0_0_244.0_0_0,"[244.0, 0, 0, 244.0, 0, 0]",5.4161286330140196e-14,2.32664816296459e-17,1.5725056773453177e-14,5.422472892288215e-16,2.32664816296459e-17,5.4155165141751046e-14,5.42325975714215e-16,1.572472237963187e-14,1.5725056773453177e-14,5.42325975714215e-16,1.0866956611176543e-13,4.004186129032258e-14,5.422472892288215e-16,1.572472237963187e-14,4.004186129032258e-14,1.0867734903964593e-13
clockmon_sensing_244.0_0_0_272.0_0_0,"[244.0, 0, 0, 272.0, 0, 0]",5.415996712736173e-14,2.514704988214243e-17,1.572558527780379e-14,5.41457137122257e-16,2.514704988214243e-17,5.609714361620051e-14,5.865830911745437e-16,1.7210456674778738e-14,1.572558527780379e-14,5.865830911745437e-16,1.0864477532446882e-13,4.002248755674964e-14,5.41457137122257e-16,1.7210456674778738e-14,4.002248755674964e-14,1.0787990809340066e-13
clockmon_sensing_244.0_0_0_300.0_0_0,"[244.0, 0, 0, 300.0, 0, 0]",5.415636517022541e-14,2.699322350311883e-17,1.573034410345296e-14,5.409263764373596e-16,2.699322350311883e-17,5.80543454158984e-14,6.304185307060415e-16,1.868970402484629e-14,1.573034410345296e-14,6.304185307060415e-16,1.0871010769845719e-13,4.002683389322622e-14,5.409263764373596e-16,1.868970402484629e-14,4.002683389322622e-14,1.0717311784377143e-13
clockmon_sensing_244.0_0_0_48.0_0_0,"[244.0, 0, 0, 48.0, 0, 0]",5.4166900286618455e-14,9.866149531280632e-18,1.572425947084821e-14,5.482282402914148e-16,9.866149531280632e-18,4.1284118097880396e-14,2.231684880049844e-16,5.110556269079045e-15,1.572425947084821e-14,2.231684880049844e-16,1.0884211026810374e-13,4.018181938891137e-14,5.482282402914148e-16,5.110556269079045e-15,4.018181938891137e-14,1.1419887611423436e-13
clockmon_sensing_244.0_0_0_76.0_0_0,"[244.0, 0, 0, 76.0, 0, 0]",5.4178154292028974e-14,1.170461944258225e-17,1.572667570124632e-14,5.47175255879911e-16,1.170461944258225e-17,4.3016809629989856e-14,2.687650393612763e-16,6.638501531989135e-15,1.572667570124632e-14,2.687650393612763e-16,1.088273863886076e-13,4.01692194421219e-14,5.47175255879911e-16,6.638501531989135e-15,4.01692194421219e-14,1.1345433658314995e-13
clockmon_sensing_272.0_0_0_104.0_0_0,"[272.0, 0, 0, 104.0, 0, 0]",5.61264928244087e-14,1.480663173775207e-17,1.72165270970711e-14,5.911449832629047e-16,1.480663173775207e-17,4.480757211336644e-14,3.145159124538331e-16,8.160230875466479e-15,1.72165270970711e-14,3.145159124538331e-16,1.0800891424098102e-13,4.012832448600855e-14,5.911449832629047e-16,8.160230875466479e-15,4.012832448600855e-14,1.1263156252559445e-13
clockmon_sensing_272.0_0_0_132.0_0_0,"[272.0, 0, 0, 132.0, 0, 0]",5.6126534161495954e-14,1.6894470889352717e-17,1.72211761789033e-14,5.905075598537801e-16,1.6894470889352717e-17,4.6632304440286345e-14,3.60445401775971e-16,9.685220257516762e-15,1.72211761789033e-14,3.60445401775971e-16,1.0807009552084398e-13,4.013120699384515e-14,5.905075598537801e-16,9.685220257516762e-15,4.013120699384515e-14,1.119485707585486e-13
clockmon_sensing_272.0_0_0_160.0_0_0,"[272.0, 0, 0, 160.0, 0, 0]",5.612058236365783e-14,1.897499986428857e-17,1.722081087166374e-14,5.895541967092684e-16,1.897499986428857e-17,4.8499469550795826e-14,4.064478037815029e-16,1.120816425318899e-14,1.722081087166374e-14,4.064478037815029e-16,1.080421553695771e-13,4.011017916416484e-14,5.895541967092684e-16,1.120816425318899e-14,4.011017916416484e-14,1.111479300651955e-13
clockmon_sensing_272.0_0_0_188.0_0_0,"[272.0, 0, 0, 188.0, 0, 0]",5.611261229071638e-14,2.103801777570886e-17,1.722047537980264e-14,5.886507421787276e-16,2.103801777570886e-17,5.036141517299089e-14,4.52013357824365e-16,1.272590055871897e-14,1.722047537980264e-14,4.52013357824365e-16,1.0801524237736775e-13,4.009051364202396e-14,5.886507421787276e-16,1.272590055871897e-14,4.009051364202396e-14,1.1035234726884995e-13
clockmon_sensing_272.0_0_0_20.0_0_0,"[272.0, 0, 0, 20.0, 0, 0]",5.614919294428517e-14,8.6454887539146e-18,1.72197297595735e-14,5.939990717594006e-16,8.6454887539146e-18,3.9772410623924225e-14,1.790276414208339e-16,3.611024403904555e-15,1.72197297595735e-14,1.790276414208339e-16,1.0808484429355995e-13,4.019443954361834e-14,5.939990717594006e-16,3.611024403904555e-15,4.019443954361834e-14,1.149078921895206e-13
clockmon_sensing_272.0_0_0_216.0_0_0,"[272.0, 0, 0, 216.0, 0, 0]",5.610862118819917e-14,2.310783662073962e-17,1.721957395612685e-14,5.877597492224436e-16,2.310783662073962e-17,5.2252738726966466e-14,4.973139612175142e-16,1.423656947687866e-14,1.721957395612685e-14,4.973139612175142e-16,1.0798665034257779e-13,4.006811548403184e-14,5.877597492224436e-16,1.423656947687866e-14,4.006811548403184e-14,1.0954979087605398e-13
clockmon_sensing_272.0_0_0_244.0_0_0,"[272.0, 0, 0, 244.0, 0, 0]",5.6097625872752256e-14,2.511986161720757e-17,1.721715382534873e-14,5.868046833081743e-16,2.511986161720757e-17,5.415353957730996e-14,5.417564499228165e-16,1.572899551824462e-14,1.721715382534873e-14,5.417564499228165e-16,1.0795920817495515e-13,4.00473151956137e-14,5.868046833081743e-16,1.572899551824462e-14,4.00473151956137e-14,1.0874460104686159e-13
clockmon_sensing_272.0_0_0_272.0_0_0,"[272.0, 0, 0, 272.0, 0, 0]",5.609500557870761e-14,2.715249825792529e-17,1.721662233572413e-14,5.859053266937776e-16,2.715249825792529e-17,5.6097307591840314e-14,5.860660475304245e-16,1.721763048626362e-14,1.721662233572413e-14,5.860660475304245e-16,1.0793344685757421e-13,4.002702537978492e-14,5.859053266937776e-16,1.721763048626362e-14,4.002702537978492e-14,1.0794376223084008e-13
clockmon_sensing_272.0_0_0_300.0_0_0,"[272.0, 0, 0, 300.0, 0, 0]",5.60943779561244e-14,2.91739877272312e-17,1.721677668367289e-14,5.85066862809398e-16,2.91739877272312e-17,5.805642849091817e-14,6.296733150255069e-16,1.869194131200959e-14,1.721677668367289e-14,6.296733150255069e-16,1.0791051041416038e-13,4.000884387758314e-14,5.85066862809398e-16,1.869194131200959e-14,4.000884387758314e-14,1.0714482916791468e-13
clockmon_sensing_272.0_0_0_48.0_0_0,"[272.0, 0, 0, 48.0, 0, 0]",5.6119010270809183e-14,1.065565624543089e-17,1.7215196283504608e-14,5.930440553047991e-16,1.065565624543089e-17,4.128991674665631e-14,2.228164345006231e-16,5.112468208931586e-15,1.7215196283504608e-14,2.228164345006231e-16,1.0805243434669506e-13,4.016705268028166e-14,5.930440553047991e-16,5.112468208931586e-15,4.016705268028166e-14,1.1417555094092343e-13
clockmon_sensing_272.0_0_0_76.0_0_0,"[272.0, 0, 0, 76.0, 0, 0]",5.6128155657619127e-14,1.271269667760545e-17,1.721676182712734e-14,5.920609297933865e-16,1.271269667760545e-17,4.301893581898539e-14,2.685057145450631e-16,6.638068643541258e-15,1.721676182712734e-14,2.685057145450631e-16,1.0803602935074128e-13,4.014935315908949e-14,5.920609297933865e-16,6.638068643541258e-15,4.014935315908949e-14,1.1341659392735008e-13
clockmon_sensing_300.0_0_0_104.0_0_0,"[300.0, 0, 0, 104.0, 0, 0]",5.807917842968749e-14,1.589478270211146e-17,1.869320300779886e-14,6.351065855763146e-16,1.589478270211146e-17,4.479961761017007e-14,3.140275140671838e-16,8.15968432247059e-15,1.869320300779886e-14,3.140275140671838e-16,1.0720487723809512e-13,4.0108372391603234e-14,6.351065855763146e-16,8.15968432247059e-15,4.0108372391603234e-14,1.1260025917650106e-13
clockmon_sensing_300.0_0_0_132.0_0_0,"[300.0, 0, 0, 132.0, 0, 0]",5.808195369845521e-14,1.814383516294302e-17,1.870049353162212e-14,6.345164985466895e-16,1.814383516294302e-17,4.66272979378657e-14,3.599256768183361e-16,9.685054980391548e-15,1.870049353162212e-14,3.599256768183361e-16,1.0726814822140358e-13,4.011237648969276e-14,6.345164985466895e-16,9.685054980391548e-15,4.011237648969276e-14,1.1192198863291781e-13
clockmon_sensing_300.0_0_0_160.0_0_0,"[300.0, 0, 0, 160.0, 0, 0]",5.807994043737695e-14,2.037608804173507e-17,1.870036384289105e-14,6.335123196096776e-16,2.037608804173507e-17,4.849482437182102e-14,4.058596072399287e-16,1.1208036861455512e-14,1.870036384289105e-14,4.058596072399287e-16,1.0724078825954103e-13,4.009167065886356e-14,6.335123196096776e-16,1.1208036861455512e-14,4.009167065886356e-14,1.1112105545295765e-13
clockmon_sensing_300.0_0_0_188.0_0_0,"[300.0, 0, 0, 188.0, 0, 0]",5.807637570304206e-14,2.2593215667313123e-17,1.869911540067808e-14,6.325282231075293e-16,2.2593215667313123e-17,5.0364427430061215e-14,4.512921301502757e-16,1.2724956561528362e-14,1.869911540067808e-14,4.512921301502757e-16,1.0721485193316451e-13,4.007133655656963e-14,6.325282231075293e-16,1.2724956561528362e-14,4.007133655656963e-14,1.1032206116403708e-13
clockmon_sensing_300.0_0_0_20.0_0_0,"[300.0, 0, 0, 20.0, 0, 0]",5.810404160294657e-14,9.288475215338929e-18,1.8704089274743395e-14,6.383223669342932e-16,9.288475215338929e-18,3.977138170479749e-14,1.787514614765466e-16,3.611019812511799e-15,1.8704089274743395e-14,1.787514614765466e-16,1.072845036467724e-13,4.017554067934845e-14,6.383223669342932e-16,3.611019812511799e-15,4.017554067934845e-14,1.1488239477184006e-13
clockmon_sensing_300.0_0_0_216.0_0_0,"[300.0, 0, 0, 216.0, 0, 0]",5.8065316877541e-14,2.4822832113367524e-17,1.869629088306244e-14,6.315481390990322e-16,2.4822832113367524e-17,5.225145141096816e-14,4.965796849300179e-16,1.423617844197247e-14,1.869629088306244e-14,4.965796849300179e-16,1.0718355108909225e-13,4.004898167233358e-14,6.315481390990322e-16,1.423617844197247e-14,4.004898167233358e-14,1.0952417951314544e-13
clockmon_sensing_300.0_0_0_244.0_0_0,"[300.0, 0, 0, 244.0, 0, 0]",5.80603572736619e-14,2.701118117697618e-17,1.868613269930643e-14,6.302089202862302e-16,2.701118117697618e-17,5.4153773731008476e-14,5.407784272376843e-16,1.572365995440187e-14,1.868613269930643e-14,5.407784272376843e-16,1.0707201007968974e-13,4.000385725733336e-14,6.302089202862302e-16,1.572365995440187e-14,4.000385725733336e-14,1.0862894768177333e-13
clockmon_sensing_300.0_0_0_272.0_0_0,"[300.0, 0, 0, 272.0, 0, 0]",5.805738222036627e-14,2.917963043176366e-17,1.869195530551929e-14,6.296064883791488e-16,2.917963043176366e-17,5.609332772956361e-14,5.850768206373445e-16,1.721694082091217e-14,1.869195530551929e-14,5.850768206373445e-16,1.0713652697057392e-13,4.000740860044434e-14,6.296064883791488e-16,1.721694082091217e-14,4.000740860044434e-14,1.0790956390557196e-13
clockmon_sensing_300.0_0_0_300.0_0_0,"[300.0, 0, 0, 300.0, 0, 0]",5.805604433700893e-14,3.134761913709358e-17,1.869227976910511e-14,6.287066197275779e-16,3.134761913709358e-17,5.805159965573087e-14,6.285828798500875e-16,1.869032368000293e-14,1.869227976910511e-14,6.285828798500875e-16,1.0711184029958732e-13,3.998911621741418e-14,6.287066197275779e-16,1.869032368000293e-14,3.998911621741418e-14,1.0712318013660192e-13
clockmon_sensing_300.0_0_0_48.0_0_0,"[300.0, 0, 0, 48.0, 0, 0]",5.807645377599652e-14,1.144712398861835e-17,1.868982059118458e-14,6.372284187339989e-16,1.144712398861835e-17,4.128679987646687e-14,2.224493343192057e-16,5.110436730287698e-15,1.868982059118458e-14,2.224493343192057e-16,1.0724712498801052e-13,4.0147343460024e-14,6.372284187339989e-16,5.110436730287698e-15,4.0147343460024e-14,1.1415821507868888e-13
clockmon_sensing_300.0_0_0_76.0_0_0,"[300.0, 0, 0, 76.0, 0, 0]",5.808760070791466e-14,1.3649228928706888e-17,1.8696263270241566e-14,6.361631162754219e-16,1.3649228928706888e-17,4.301845554115603e-14,2.680754480644387e-16,6.63804639517856e-15,1.8696263270241566e-14,2.680754480644387e-16,1.0723451771606078e-13,4.013092404046941e-14,6.361631162754219e-16,6.63804639517856e-15,4.013092404046941e-14,1.1338979110872581e-13
clockmon_sensing_48.0_0_0_104.0_0_0,"[48.0, 0, 0, 104.0, 0, 0]",4.129703773324638e-14,5.8031069063034535e-18,5.109894750121319e-15,2.250538737916833e-16,5.8031069063034535e-18,4.480385041333842e-14,3.1843740375519517e-16,8.159177739123318e-15,5.109894750121319e-15,3.1843740375519517e-16,1.1430511744580704e-13,4.028779111885415e-14,2.250538737916833e-16,8.159177739123318e-15,4.028779111885415e-14,1.1282106779952296e-13
clockmon_sensing_48.0_0_0_132.0_0_0,"[48.0, 0, 0, 132.0, 0, 0]",4.131059126662023e-14,6.588630673727027e-18,5.111585752595938e-15,2.24204232577278e-16,6.588630673727027e-18,4.66421459146935e-14,3.646682827951381e-16,9.68148257305473e-15,5.111585752595938e-15,3.646682827951381e-16,1.1429377641827774e-13,4.027317481188869e-14,2.24204232577278e-16,9.68148257305473e-15,4.027317481188869e-14,1.1206041039040881e-13
clockmon_sensing_48.0_0_0_160.0_0_0,"[48.0, 0, 0, 160.0, 0, 0]",4.1304405753114456e-14,7.459427765885322e-18,5.110815702185514e-15,2.242182632613985e-16,7.459427765885322e-18,4.850465378333934e-14,4.111327588300318e-16,1.120515167049997e-14,5.110815702185514e-15,4.111327588300318e-16,1.1426441019262566e-13,4.024998661889731e-14,2.242182632613985e-16,1.120515167049997e-14,4.024998661889731e-14,1.1125693339549644e-13
clockmon_sensing_48.0_0_0_188.0_0_0,"[48.0, 0, 0, 188.0, 0, 0]",4.131277935207765e-14,8.273460345927848e-18,5.111784450535978e-15,2.238960157130825e-16,8.273460345927848e-18,5.038157936858944e-14,4.57448337134979e-16,1.272322731815718e-14,5.111784450535978e-15,4.57448337134979e-16,1.1424520367553757e-13,4.023139168047567e-14,2.238960157130825e-16,1.272322731815718e-14,4.023139168047567e-14,1.1046234256486577e-13
clockmon_sensing_48.0_0_0_20.0_0_0,"[48.0, 0, 0, 20.0, 0, 0]",4.130526146801683e-14,3.402962595769409e-18,5.111655229944505e-15,2.262534790542967e-16,3.402962595769409e-18,3.9770483735538804e-14,1.814723245123859e-16,3.611117063399939e-15,5.111655229944505e-15,1.814723245123859e-16,1.1438741188877442e-13,4.035579935611826e-14,2.262534790542967e-16,3.611117063399939e-15,4.035579935611826e-14,1.1509946518900241e-13
clockmon_sensing_48.0_0_0_216.0_0_0,"[48.0, 0, 0, 216.0, 0, 0]",4.130349419035133e-14,9.07266731399575e-18,5.11082002656296e-15,2.235192899314436e-16,9.07266731399575e-18,5.2271716131345676e-14,5.031364798935116e-16,1.423165199008514e-14,5.11082002656296e-15,5.031364798935116e-16,1.1421636062282812e-13,4.021015831713191e-14,2.235192899314436e-16,1.423165199008514e-14,4.021015831713191e-14,1.0966201247003819e-13
clockmon_sensing_48.0_0_0_244.0_0_0,"[48.0, 0, 0, 244.0, 0, 0]",4.129674751154742e-14,9.826251077481563e-18,5.109259804951346e-15,2.230865606767052e-16,9.826251077481563e-18,5.4170785101614816e-14,5.482135153721522e-16,1.572491925702634e-14,5.109259804951346e-15,5.482135153721522e-16,1.141805484367332e-13,4.018712216307895e-14,2.230865606767052e-16,1.572491925702634e-14,4.018712216307895e-14,1.0885351841095721e-13
clockmon_sensing_48.0_0_0_272.0_0_0,"[48.0, 0, 0, 272.0, 0, 0]",4.129742810932367e-14,1.065667916199663e-17,5.110442487021465e-15,2.22977104103983e-16,1.065667916199663e-17,5.6120432516594787e-14,5.92923067122961e-16,1.721472698640104e-14,5.110442487021465e-15,5.92923067122961e-16,1.141600525547885e-13,4.01693746316271e-14,2.22977104103983e-16,1.721472698640104e-14,4.01693746316271e-14,1.0806489792325317e-13
clockmon_sensing_48.0_0_0_300.0_0_0,"[48.0, 0, 0, 300.0, 0, 0]",4.130063746651342e-14,1.144355810547448e-17,5.110693935398193e-15,2.225883035204068e-16,1.144355810547448e-17,5.80812968118832e-14,6.372843126301944e-16,1.868869201642323e-14,5.110693935398193e-15,6.372843126301944e-16,1.141392824663301e-13,4.015077527544519e-14,2.225883035204068e-16,1.868869201642323e-14,4.015077527544519e-14,1.0726348526004663e-13
clockmon_sensing_48.0_0_0_48.0_0_0,"[48.0, 0, 0, 48.0, 0, 0]",4.1295846633177737e-14,4.176835526668568e-18,5.109705417569618e-15,2.258227873467433e-16,4.176835526668568e-18,4.1285653297247295e-14,2.256877320961348e-16,5.111768810668616e-15,5.109705417569618e-15,2.256877320961348e-16,1.1434565704948097e-13,4.03288217611962e-14,2.258227873467433e-16,5.111768810668616e-15,4.03288217611962e-14,1.1436028723944254e-13
clockmon_sensing_48.0_0_0_76.0_0_0,"[48.0, 0, 0, 76.0, 0, 0]",4.129745157141033e-14,4.985928297342273e-18,5.109872064965445e-15,2.254233725817674e-16,4.985928297342273e-18,4.301674256895983e-14,2.719197004409173e-16,6.636611542547606e-15,5.109872064965445e-15,2.719197004409173e-16,1.1433184040458644e-13,4.030898893446491e-14,2.254233725817674e-16,6.636611542547606e-15,4.030898893446491e-14,1.136040075715253e-13
clockmon_sensing_76.0_0_0_104.0_0_0,"[76.0, 0, 0, 104.0, 0, 0]",4.3036849892225506e-14,6.93989195672631e-18,6.634819978682756e-15,2.708776119098459e-16,6.93989195672631e-18,4.4817906838721985e-14,3.180887578195722e-16,8.16175993141324e-15,6.634819978682756e-15,3.180887578195722e-16,1.1355841319035153e-13,4.027122998081926e-14,2.708776119098459e-16,8.16175993141324e-15,4.027122998081926e-14,1.1281101686115195e-13
clockmon_sensing_76.0_0_0_132.0_0_0,"[76.0, 0, 0, 132.0, 0, 0]",4.304358879080389e-14,7.898245356716327e-18,6.635123319773952e-15,2.705805292598828e-16,7.898245356716327e-18,4.665057399365717e-14,3.642885062245754e-16,9.682559618854987e-15,6.635123319773952e-15,3.642885062245754e-16,1.1353856750750358e-13,4.025323045788099e-14,2.705805292598828e-16,9.682559618854987e-15,4.025323045788099e-14,1.1203966655156967e-13
clockmon_sensing_76.0_0_0_160.0_0_0,"[76.0, 0, 0, 160.0, 0, 0]",4.303574413297203e-14,8.877959821365423e-18,6.635372210382079e-15,2.702050512621183e-16,8.877959821365423e-18,4.851084751007211e-14,4.106552402682866e-16,1.120576609583247e-14,6.635372210382079e-15,4.106552402682866e-16,1.135058013459015e-13,4.023089340921164e-14,2.702050512621183e-16,1.120576609583247e-14,4.023089340921164e-14,1.1123854599549777e-13
