key,p_MA,p_MA_default,p_MA_default_fixed,p_MA_default_mer,p_MA_default_mer_fixed,p_MA_default_nonmer,p_MA_fixed,p_MA_mer,p_MA_mer_fixed,p_MA_nonmer,p_MS,p_MS_default,p_MS_default_fixed,p_MS_default_mer,p_MS_default_mer_fixed,p_MS_default_nonmer,p_MS_fixed,p_MS_mer,p_MS_mer_fixed,p_MS_nonmer,p_SA,p_SA_default,p_SA_default_fixed,p_SA_default_mer,p_SA_default_mer_fixed,p_SA_default_nonmer,p_SA_fixed,p_SA_mer,p_SA_mer_fixed,p_SA_nonmer,p_substrate,p_substrate_default,p_substrate_default_fixed,p_substrate_default_mer,p_substrate_default_mer_fixed,p_substrate_default_nonmer,p_substrate_fixed,p_substrate_mer,p_substrate_mer_fixed,p_substrate_nonmer,p_vacuum,p_vacuum_default,p_vacuum_default_fixed,p_vacuum_default_mer,p_vacuum_default_mer_fixed,p_vacuum_default_nonmer,p_vacuum_fixed,p_vacuum_mer,p_vacuum_mer_fixed,p_vacuum_nonmer,total_participation,total_participation_fixed
clockmon,1.7939969802503416e-06,1.7939969802503416e-06,3.614030943205706e-05,1.2411878751421334e-06,3.5587500326948854e-05,5.528091051082081e-07,3.614030943205706e-05,1.2411878751421334e-06,3.5587500326948854e-05,5.528091051082081e-07,9.826649586321636e-06,9.826649586321636e-06,2.085424788523903e-05,6.62378236934706e-06,1.7651380668264452e-05,3.2028672169745757e-06,2.085424788523903e-05,6.62378236934706e-06,1.7651380668264452e-05,3.2028672169745757e-06,8.249849597076586e-05,8.249849597076586e-05,7.065160755739124e-05,7.623562283358748e-05,6.438873442021286e-05,6.2628731371783725e-06,7.065160755739124e-05,7.623562283358748e-05,6.438873442021286e-05,6.2628731371783725e-06,0.9180799186279611,0.9180799186279611,0.9182750068390092,0.1315746096778856,0.13176969788893367,0.7865053089500755,0.9182750068390092,0.1315746096778856,0.13176969788893367,0.7865053089500755,0.08182596222950154,0.08182596222950154,0.08159734699611608,0.012443881474393013,0.012215266241007553,0.06938208075510853,0.08159734699611608,0.012443881474393013,0.012215266241007553,0.06938208075510853,1.0,1.0
