key,p_MA,p_MA_default,p_MA_default_fixed,p_MA_default_mer,p_MA_default_mer_fixed,p_MA_default_nonmer,p_MA_fixed,p_MA_mer,p_MA_mer_fixed,p_MA_nonmer,p_MS,p_MS_default,p_MS_default_fixed,p_MS_default_mer,p_MS_default_mer_fixed,p_MS_default_nonmer,p_MS_fixed,p_MS_mer,p_MS_mer_fixed,p_MS_nonmer,p_SA,p_SA_default,p_SA_default_fixed,p_SA_default_mer,p_SA_default_mer_fixed,p_SA_default_nonmer,p_SA_fixed,p_SA_mer,p_SA_mer_fixed,p_SA_nonmer,p_substrate,p_substrate_default,p_substrate_default_fixed,p_substrate_default_mer,p_substrate_default_mer_fixed,p_substrate_default_nonmer,p_substrate_fixed,p_substrate_mer,p_substrate_mer_fixed,p_substrate_nonmer,p_vacuum,p_vacuum_default,p_vacuum_default_fixed,p_vacuum_default_mer,p_vacuum_default_mer_fixed,p_vacuum_default_nonmer,p_vacuum_fixed,p_vacuum_mer,p_vacuum_mer_fixed,p_vacuum_nonmer,total_participation,total_participation_fixed
swissmon,5.48188528787668e-06,5.48188528787668e-06,8.928411336887453e-05,4.986920213972989e-06,8.878914829497085e-05,4.949650739036903e-07,8.928411336887453e-05,4.986920213972989e-06,8.878914829497085e-05,4.949650739036903e-07,3.1169085076396265e-05,3.1169085076396265e-05,4.7979696708915734e-05,2.8298226519893787e-05,4.510883815241326e-05,2.870858556502476e-06,4.7979696708915734e-05,2.8298226519893787e-05,4.510883815241326e-05,2.870858556502476e-06,0.00021167139648874537,0.00021167139648874537,0.0001591159882746596,0.0002108273762364274,0.00015827196802234162,8.440202523179873e-07,0.0001591159882746596,0.0002108273762364274,0.00015827196802234162,8.440202523179873e-07,0.9167795621609819,0.9167795621609819,0.9167059871720524,0.3303164222974845,0.3302428473085551,0.5864631398634974,0.9167059871720524,0.3303164222974845,0.3302428473085551,0.5864631398634974,0.08297211547216513,0.08297211547216513,0.08299763302959504,0.03055281756920943,0.03057833512663934,0.05241929790295569,0.08299763302959504,0.03055281756920943,0.03057833512663934,0.05241929790295569,1.0,0.9999999999999999
